source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,n_sources,n_primary_sources,n_references,references_stripped
P05412,P45983,JUN,MAPK8,True,True,False,True,True,False,48,CollecTRI:10037172;CollecTRI:10092525;CollecTRI:10764760;CollecTRI:10954918;CollecTRI:12162804;CollecTRI:12183409;CollecTRI:12441106;CollecTRI:12637567;CollecTRI:15122763;CollecTRI:15225883;CollecTRI:15483136;CollecTRI:15582605;CollecTRI:15950217;CollecTRI:16397260;CollecTRI:16452190;CollecTRI:16611996;CollecTRI:17932215;CollecTRI:18374905;CollecTRI:18457359;CollecTRI:18535250;CollecTRI:18607069;CollecTRI:19010898;CollecTRI:19016586;CollecTRI:19289495;CollecTRI:19324081;CollecTRI:20353950;CollecTRI:20813260;CollecTRI:21216243;CollecTRI:21710359;CollecTRI:21719561;CollecTRI:21739277;CollecTRI:22344299;CollecTRI:22353755;CollecTRI:22802261;CollecTRI:23608488;CollecTRI:23939952;CollecTRI:24123203;CollecTRI:8610116;CollecTRI:9295358;CollecTRI:9427647;CollecTRI:9691914;CollecTRI:9743233;CollecTRI:9746785;CollecTRI:9867853;CollecTRI:9878062;DoRothEA:19324081;TRRUST:16397260;TRRUST:19324081,CollecTRI;DoRothEA;ExTRI_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,45,10037172;10092525;10764760;10954918;12162804;12183409;12441106;12637567;15122763;15225883;15483136;15582605;15950217;16397260;16452190;16611996;17932215;18374905;18457359;18535250;18607069;19010898;19016586;19289495;19324081;20353950;20813260;21216243;21710359;21719561;21739277;22344299;22353755;22802261;23608488;23939952;24123203;8610116;9295358;9427647;9691914;9743233;9746785;9867853;9878062
Q14994,P20813,NR1I3,CYP2B6,True,True,False,True,True,False,23,CollecTRI:10037683;CollecTRI:11075820;CollecTRI:11256950;CollecTRI:11502872;CollecTRI:12571232;CollecTRI:14570762;CollecTRI:14683479;CollecTRI:16449384;CollecTRI:16623664;CollecTRI:18303024;CollecTRI:18332083;CollecTRI:18677425;CollecTRI:19041682;CollecTRI:19467232;CollecTRI:19702527;CollecTRI:19928584;CollecTRI:21965327;CollecTRI:22484313;CollecTRI:22761658;CollecTRI:9742082;DoRothEA:19702527;TRRUST:19702527;TRRUST:19928584,CollecTRI;DoRothEA;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI;SIGNOR_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,9,3,20,10037683;11075820;11256950;11502872;12571232;14570762;14683479;16449384;16623664;18303024;18332083;18677425;19041682;19467232;19702527;19928584;21965327;22484313;22761658;9742082
P04637,P10415,TP53,BCL2,True,False,True,True,False,True,47,CollecTRI:10037739;CollecTRI:10329733;CollecTRI:10744634;CollecTRI:10953306;CollecTRI:11193470;CollecTRI:11313951;CollecTRI:11713302;CollecTRI:11782367;CollecTRI:14684736;CollecTRI:15326476;CollecTRI:15767042;CollecTRI:16294215;CollecTRI:16738310;CollecTRI:17592775;CollecTRI:17693666;CollecTRI:18397889;CollecTRI:18487508;CollecTRI:18682598;CollecTRI:19137013;CollecTRI:19411072;CollecTRI:19521340;CollecTRI:19555669;CollecTRI:19714248;CollecTRI:20428827;CollecTRI:20501806;CollecTRI:20530667;CollecTRI:20840522;CollecTRI:21656028;CollecTRI:21666495;CollecTRI:21859835;CollecTRI:22266868;CollecTRI:22869582;CollecTRI:23638218;CollecTRI:24098340;CollecTRI:24155778;CollecTRI:24814047;CollecTRI:8174112;CollecTRI:8183578;CollecTRI:8205530;CollecTRI:9000137;CollecTRI:9649502;TRRUST:11313951;TRRUST:17693666;TRRUST:19411072;TRRUST:20428827;TRRUST:21859835;TRRUST:9000137,CollecTRI;DoRothEA;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;RegNetwork_DoRothEA;SIGNOR_CollecTRI;TFactS_CollecTRI;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,11,3,41,10037739;10329733;10744634;10953306;11193470;11313951;11713302;11782367;14684736;15326476;15767042;16294215;16738310;17592775;17693666;18397889;18487508;18682598;19137013;19411072;19521340;19555669;19714248;20428827;20501806;20530667;20840522;21656028;21666495;21859835;22266868;22869582;23638218;24098340;24155778;24814047;8174112;8183578;8205530;9000137;9649502
O14813,P09172,PHOX2A,DBH,True,True,False,True,True,False,17,CollecTRI:10037744;CollecTRI:10644760;CollecTRI:11034547;CollecTRI:11948255;CollecTRI:12609984;CollecTRI:14512028;CollecTRI:16280598;CollecTRI:21241805;CollecTRI:9341190;CollecTRI:9763470;CollecTRI:9798905;DoRothEA:16280598;PAZAR:16280598;PAZAR:9763470;PAZAR:9798905;TRRUST:11034547;TRRUST:16280598,CollecTRI;DoRothEA;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;PAZAR;TFactS_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,9,4,11,10037744;10644760;11034547;11948255;12609984;14512028;16280598;21241805;9341190;9763470;9798905
Q14765,P10914,STAT4,IRF1,True,True,False,True,True,False,5,CollecTRI:10037767;CollecTRI:10068671;CollecTRI:10358173;TRRUST:10068671;TRRUST:10358173,ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;ExTRI_CollecTRI;FANTOM4_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,11,3,3,10037767;10068671;10358173
P19544,P11926,WT1,ODC1,True,True,False,True,True,False,4,CollecTRI:10047468;CollecTRI:8604351;DoRothEA:8604351;TRRUST:8604351,CollecTRI;DoRothEA;ExTRI_CollecTRI;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,8,3,2,10047468;8604351
Q14653,P01562,IRF3,IFNA1,True,True,False,True,True,False,28,CollecTRI:10048763;CollecTRI:10692430;CollecTRI:10933732;CollecTRI:10938111;CollecTRI:11162841;CollecTRI:11303025;CollecTRI:11473119;CollecTRI:12242290;CollecTRI:12821121;CollecTRI:15331713;CollecTRI:15741273;CollecTRI:16641293;CollecTRI:17785777;CollecTRI:19193793;CollecTRI:19349300;CollecTRI:20047764;CollecTRI:21795596;CollecTRI:22593165;CollecTRI:23028052;CollecTRI:24278020;CollecTRI:24535579;CollecTRI:27012395;CollecTRI:8524823;CollecTRI:9877175;CollecTRI:9891032;DoRothEA:12242290;TRRUST:12242290;TRRUST:15331713,CollecTRI;CytReg_CollecTRI;DoRothEA;ExTRI_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,25,10048763;10692430;10933732;10938111;11162841;11303025;11473119;12242290;12821121;15331713;15741273;16641293;17785777;19193793;19349300;20047764;21795596;22593165;23028052;24278020;24535579;27012395;8524823;9877175;9891032
COMPLEX:P19838_Q04206,P01375,NFKB1_RELA,TNF,True,True,False,True,True,False,348,CollecTRI:10049353;CollecTRI:10079106;CollecTRI:10199558;CollecTRI:10201927;CollecTRI:10206979;CollecTRI:10228009;CollecTRI:10485496;CollecTRI:10486238;CollecTRI:10497105;CollecTRI:10497896;CollecTRI:10541434;CollecTRI:10542243;CollecTRI:10551799;CollecTRI:10553096;CollecTRI:10585438;CollecTRI:10608299;CollecTRI:10615065;CollecTRI:10619401;CollecTRI:10640750;CollecTRI:10640752;CollecTRI:10748079;CollecTRI:10751398;CollecTRI:10754326;CollecTRI:10760263;CollecTRI:10775461;CollecTRI:10775602;CollecTRI:10779525;CollecTRI:10837498;CollecTRI:10926553;CollecTRI:10926836;CollecTRI:10947072;CollecTRI:10948181;CollecTRI:10963848;CollecTRI:10996384;CollecTRI:11007940;CollecTRI:11007957;CollecTRI:11023661;CollecTRI:11059688;CollecTRI:11087751;CollecTRI:11094063;CollecTRI:11124825;CollecTRI:11243852;CollecTRI:11259437;CollecTRI:11266376;CollecTRI:11278855;CollecTRI:11297551;CollecTRI:11312646;CollecTRI:11340079;CollecTRI:11340302;CollecTRI:11367517;CollecTRI:11374025;CollecTRI:11470802;CollecTRI:11490006;CollecTRI:11500175;CollecTRI:11564889;CollecTRI:11594750;CollecTRI:11675405;CollecTRI:11739517;CollecTRI:11746378;CollecTRI:11749970;CollecTRI:11831701;CollecTRI:11856733;CollecTRI:11877397;CollecTRI:12010802;CollecTRI:12032830;CollecTRI:12058956;CollecTRI:12080044;CollecTRI:12105194;CollecTRI:12115600;CollecTRI:12117498;CollecTRI:12165487;CollecTRI:12168659;CollecTRI:12176740;CollecTRI:12181188;CollecTRI:12193734;CollecTRI:12213589;CollecTRI:12225945;CollecTRI:12403783;CollecTRI:12452437;CollecTRI:12479867;CollecTRI:12527815;CollecTRI:12540841;CollecTRI:12600818;CollecTRI:12610112;CollecTRI:12619377;CollecTRI:12620799;CollecTRI:12657243;CollecTRI:12673210;CollecTRI:12686724;CollecTRI:12712434;CollecTRI:12773487;CollecTRI:12813034;CollecTRI:12829616;CollecTRI:12855710;CollecTRI:12917325;CollecTRI:1315830;CollecTRI:13679081;CollecTRI:14527995;CollecTRI:14563845;CollecTRI:14572618;CollecTRI:14575704;CollecTRI:14646597;CollecTRI:14729949;CollecTRI:14760889;CollecTRI:14960579;CollecTRI:14976218;CollecTRI:14991270;CollecTRI:14993593;CollecTRI:15013838;CollecTRI:15024051;CollecTRI:15131058;CollecTRI:15141332;CollecTRI:15175554;CollecTRI:15313406;CollecTRI:15465827;CollecTRI:15466196;CollecTRI:15470505;CollecTRI:15480988;CollecTRI:15526279;CollecTRI:15592525;CollecTRI:15601669;CollecTRI:15611276;CollecTRI:15615091;CollecTRI:15660126;CollecTRI:15669179;CollecTRI:15728492;CollecTRI:15735680;CollecTRI:15743782;CollecTRI:15811878;CollecTRI:15812247;CollecTRI:15913942;CollecTRI:15928193;CollecTRI:15980040;CollecTRI:16004996;CollecTRI:16040075;CollecTRI:16055086;CollecTRI:16107255;CollecTRI:16112155;CollecTRI:16159934;CollecTRI:1618817;CollecTRI:16199883;CollecTRI:16279946;CollecTRI:16288471;CollecTRI:16317058;CollecTRI:16365438;CollecTRI:16433741;CollecTRI:16483936;CollecTRI:16569682;CollecTRI:16684540;CollecTRI:16707469;CollecTRI:16757480;CollecTRI:16762333;CollecTRI:16831897;CollecTRI:16834536;CollecTRI:16850160;CollecTRI:16870149;CollecTRI:16916598;CollecTRI:16931033;CollecTRI:16954198;CollecTRI:16998474;CollecTRI:17049230;CollecTRI:17084384;CollecTRI:17142966;CollecTRI:17268554;CollecTRI:17292554;CollecTRI:17303559;CollecTRI:17351769;CollecTRI:17384033;CollecTRI:17390058;CollecTRI:17407192;CollecTRI:17442180;CollecTRI:17484137;CollecTRI:17513725;CollecTRI:17537727;CollecTRI:17537988;CollecTRI:17646159;CollecTRI:17665043;CollecTRI:17666485;CollecTRI:17707233;CollecTRI:17721042;CollecTRI:17878386;CollecTRI:17884817;CollecTRI:18048358;CollecTRI:18057724;CollecTRI:18077329;CollecTRI:18092345;CollecTRI:18177935;CollecTRI:18285351;CollecTRI:18357389;CollecTRI:18408586;CollecTRI:18650421;CollecTRI:18651635;CollecTRI:18689673;CollecTRI:18719026;CollecTRI:18720042;CollecTRI:18772140;CollecTRI:18801463;CollecTRI:18996370;CollecTRI:19025640;CollecTRI:19026727;CollecTRI:19027873;CollecTRI:19055644;CollecTRI:1905804;CollecTRI:1906051;CollecTRI:19132242;CollecTRI:19169266;CollecTRI:19285436;CollecTRI:19340308;CollecTRI:19376732;CollecTRI:19420112;CollecTRI:19489038;CollecTRI:19530226;CollecTRI:19706766;CollecTRI:19734226;CollecTRI:19846753;CollecTRI:19851467;CollecTRI:20066113;CollecTRI:20097764;CollecTRI:20139176;CollecTRI:20164416;CollecTRI:20195282;CollecTRI:20195489;CollecTRI:20220144;CollecTRI:20221401;CollecTRI:20221720;CollecTRI:20237317;CollecTRI:20332214;CollecTRI:20413104;CollecTRI:20416375;CollecTRI:20484576;CollecTRI:20534538;CollecTRI:20544543;CollecTRI:20547752;CollecTRI:2056282;CollecTRI:20617556;CollecTRI:20686703;CollecTRI:20696864;CollecTRI:20700770;CollecTRI:20974955;CollecTRI:2104921;CollecTRI:21098092;CollecTRI:21108432;CollecTRI:21125645;CollecTRI:21138578;CollecTRI:21299717;CollecTRI:21367920;CollecTRI:21502320;CollecTRI:21537341;CollecTRI:21562054;CollecTRI:21628458;CollecTRI:21912593;CollecTRI:21982894;CollecTRI:21994466;CollecTRI:22021035;CollecTRI:22108091;CollecTRI:22219126;CollecTRI:22301786;CollecTRI:22388040;CollecTRI:2263628;CollecTRI:22661093;CollecTRI:22723832;CollecTRI:22782967;CollecTRI:22798670;CollecTRI:23178569;CollecTRI:23195252;CollecTRI:23201825;CollecTRI:23335080;CollecTRI:23811275;CollecTRI:23857586;CollecTRI:23922745;CollecTRI:23967268;CollecTRI:23967302;CollecTRI:23971673;CollecTRI:24012417;CollecTRI:2405250;CollecTRI:24129565;CollecTRI:24130828;CollecTRI:24337575;CollecTRI:24383830;CollecTRI:24557496;CollecTRI:24908318;CollecTRI:25161822;CollecTRI:25690886;CollecTRI:25888873;CollecTRI:26004152;CollecTRI:26023919;CollecTRI:26114754;CollecTRI:26408955;CollecTRI:26516703;CollecTRI:26596471;CollecTRI:26997758;CollecTRI:27075886;CollecTRI:27338466;CollecTRI:27534992;CollecTRI:28039105;CollecTRI:7499267;CollecTRI:7583354;CollecTRI:7608567;CollecTRI:7624137;CollecTRI:7643522;CollecTRI:7758674;CollecTRI:7797515;CollecTRI:7876168;CollecTRI:7895918;CollecTRI:7907090;CollecTRI:8043432;CollecTRI:8051093;CollecTRI:8219230;CollecTRI:8258705;CollecTRI:8264646;CollecTRI:8515079;CollecTRI:8622636;CollecTRI:8626413;CollecTRI:8679226;CollecTRI:8692885;CollecTRI:8702657;CollecTRI:8798400;CollecTRI:8804426;CollecTRI:8805669;CollecTRI:8830655;CollecTRI:8871061;CollecTRI:8975883;CollecTRI:9053449;CollecTRI:9056676;CollecTRI:9092569;CollecTRI:9129150;CollecTRI:9211933;CollecTRI:9281604;CollecTRI:9317150;CollecTRI:9351830;CollecTRI:9372929;CollecTRI:9374527;CollecTRI:9435375;CollecTRI:9439980;CollecTRI:9442380;CollecTRI:9452444;CollecTRI:9560343;CollecTRI:9581775;CollecTRI:9691914;CollecTRI:9694874;CollecTRI:9724652;CollecTRI:9727009;CollecTRI:9742085;CollecTRI:9830008;CollecTRI:9831247;CollecTRI:9888295;CollecTRI:9916692;CollecTRI:9916895,CollecTRI;CytReg_CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;IntAct_CollecTRI;KEGG-MEDICUS;NTNU.Curated_CollecTRI;TFactS_CollecTRI;TRRUST_CollecTRI,9,2,348,10049353;10079106;10199558;10201927;10206979;10228009;10485496;10486238;10497105;10497896;10541434;10542243;10551799;10553096;10585438;10608299;10615065;10619401;10640750;10640752;10748079;10751398;10754326;10760263;10775461;10775602;10779525;10837498;10926553;10926836;10947072;10948181;10963848;10996384;11007940;11007957;11023661;11059688;11087751;11094063;11124825;11243852;11259437;11266376;11278855;11297551;11312646;11340079;11340302;11367517;11374025;11470802;11490006;11500175;11564889;11594750;11675405;11739517;11746378;11749970;11831701;11856733;11877397;12010802;12032830;12058956;12080044;12105194;12115600;12117498;12165487;12168659;12176740;12181188;12193734;12213589;12225945;12403783;12452437;12479867;12527815;12540841;12600818;12610112;12619377;12620799;12657243;12673210;12686724;12712434;12773487;12813034;12829616;12855710;12917325;1315830;13679081;14527995;14563845;14572618;14575704;14646597;14729949;14760889;14960579;14976218;14991270;14993593;15013838;15024051;15131058;15141332;15175554;15313406;15465827;15466196;15470505;15480988;15526279;15592525;15601669;15611276;15615091;15660126;15669179;15728492;15735680;15743782;15811878;15812247;15913942;15928193;15980040;16004996;16040075;16055086;16107255;16112155;16159934;1618817;16199883;16279946;16288471;16317058;16365438;16433741;16483936;16569682;16684540;16707469;16757480;16762333;16831897;16834536;16850160;16870149;16916598;16931033;16954198;16998474;17049230;17084384;17142966;17268554;17292554;17303559;17351769;17384033;17390058;17407192;17442180;17484137;17513725;17537727;17537988;17646159;17665043;17666485;17707233;17721042;17878386;17884817;18048358;18057724;18077329;18092345;18177935;18285351;18357389;18408586;18650421;18651635;18689673;18719026;18720042;18772140;18801463;18996370;19025640;19026727;19027873;19055644;1905804;1906051;19132242;19169266;19285436;19340308;19376732;19420112;19489038;19530226;19706766;19734226;19846753;19851467;20066113;20097764;20139176;20164416;20195282;20195489;20220144;20221401;20221720;20237317;20332214;20413104;20416375;20484576;20534538;20544543;20547752;2056282;20617556;20686703;20696864;20700770;20974955;2104921;21098092;21108432;21125645;21138578;21299717;21367920;21502320;21537341;21562054;21628458;21912593;21982894;21994466;22021035;22108091;22219126;22301786;22388040;2263628;22661093;22723832;22782967;22798670;23178569;23195252;23201825;23335080;23811275;23857586;23922745;23967268;23967302;23971673;24012417;2405250;24129565;24130828;24337575;24383830;24557496;24908318;25161822;25690886;25888873;26004152;26023919;26114754;26408955;26516703;26596471;26997758;27075886;27338466;27534992;28039105;7499267;7583354;7608567;7624137;7643522;7758674;7797515;7876168;7895918;7907090;8043432;8051093;8219230;8258705;8264646;8515079;8622636;8626413;8679226;8692885;8702657;8798400;8804426;8805669;8830655;8871061;8975883;9053449;9056676;9092569;9129150;9211933;9281604;9317150;9351830;9372929;9374527;9435375;9439980;9442380;9452444;9560343;9581775;9691914;9694874;9724652;9727009;9742085;9830008;9831247;9888295;9916692;9916895
P20823,P05019,HNF1A,IGF1,True,True,False,True,True,False,13,CollecTRI:10050749;CollecTRI:11544200;CollecTRI:12031966;CollecTRI:15933209;CollecTRI:17210751;CollecTRI:7836361;CollecTRI:8584026;CollecTRI:8943227;DoRothEA:15933209;ORegAnno:15933209;PAZAR:11544200;PAZAR:15933209;SIGNOR:10050749,CollecTRI;DoRothEA;DoRothEA-A_CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;SIGNOR;SIGNOR_CollecTRI,11,5,8,10050749;11544200;12031966;15933209;17210751;7836361;8584026;8943227
P42229,P05019,STAT5A,IGF1,True,True,False,True,True,False,13,CollecTRI:10050749;CollecTRI:14532269;CollecTRI:15677453;CollecTRI:17509524;CollecTRI:18276757;CollecTRI:19920132;CollecTRI:20372799;CollecTRI:20378540;CollecTRI:21651786;CollecTRI:23071812;DoRothEA:15677453;HTRIdb:15677453;SIGNOR:10050749,ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;DoRothEA-A_CollecTRI;ExTRI_CollecTRI;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_DoRothEA;KEGG-MEDICUS;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;TFactS_CollecTRI;TRED_DoRothEA,16,5,10,10050749;14532269;15677453;17509524;18276757;19920132;20372799;20378540;21651786;23071812
P27540,Q16678,ARNT,CYP1B1,True,True,False,True,True,False,17,CollecTRI:10051545;CollecTRI:12376470;CollecTRI:12801909;CollecTRI:16115918;CollecTRI:19255421;CollecTRI:19287966;CollecTRI:19376845;CollecTRI:21742528;CollecTRI:24299737;HTRIdb:12801909;TRRUST:12376470;TRRUST:16115918;TRRUST:19255421;TRRUST:19287966;TRRUST:19376845;TRRUST:21742528;TRRUST:24299737,CollecTRI;DoRothEA;DoRothEA-A_CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;HTRI_CollecTRI;HTRIdb;HTRIdb_DoRothEA;SIGNOR_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,12,4,9,10051545;12376470;12801909;16115918;19255421;19287966;19376845;21742528;24299737
P35869,Q16678,AHR,CYP1B1,True,True,False,True,True,False,33,CollecTRI:10051545;CollecTRI:12213569;CollecTRI:12376470;CollecTRI:12801909;CollecTRI:12859982;CollecTRI:14728982;CollecTRI:16115918;CollecTRI:17012224;CollecTRI:17511620;CollecTRI:17709388;CollecTRI:17785579;CollecTRI:18059014;CollecTRI:19126602;CollecTRI:19287966;CollecTRI:19376845;CollecTRI:19789301;CollecTRI:19805408;CollecTRI:21703235;CollecTRI:21742528;CollecTRI:22138065;CollecTRI:22187486;CollecTRI:23275542;CollecTRI:24299737;CollecTRI:9478971;HTRIdb:12801909;HTRIdb:17785579;SIGNOR:17012224;TRRUST:12376470;TRRUST:16115918;TRRUST:19287966;TRRUST:19376845;TRRUST:21742528;TRRUST:24299737,CollecTRI;DoRothEA;DoRothEA-A_CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_DoRothEA;Pavlidis2021_CollecTRI;SIGNOR;SIGNOR_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,15,5,24,10051545;12213569;12376470;12801909;12859982;14728982;16115918;17012224;17511620;17709388;17785579;18059014;19126602;19287966;19376845;19789301;19805408;21703235;21742528;22138065;22187486;23275542;24299737;9478971
P04637,P14635,TP53,CCNB1,True,False,True,True,False,True,16,CollecTRI:10051609;CollecTRI:11071927;CollecTRI:11162602;CollecTRI:11313928;CollecTRI:11522645;CollecTRI:11892838;CollecTRI:12379461;CollecTRI:12874009;CollecTRI:14627709;CollecTRI:15710382;CollecTRI:15737644;CollecTRI:17942917;CollecTRI:19470724;CollecTRI:20395210;DoRothEA:11892838;TRRUST:11892838,CollecTRI;DoRothEA;ExTRI_CollecTRI;GEREDB_CollecTRI;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,9,3,14,10051609;11071927;11162602;11313928;11522645;11892838;12379461;12874009;14627709;15710382;15737644;17942917;19470724;20395210
P42229,P24385,STAT5A,CCND1,True,True,False,True,True,False,13,CollecTRI:10064602;CollecTRI:14645506;CollecTRI:15885880;CollecTRI:16155412;CollecTRI:18024957;CollecTRI:18927468;CollecTRI:19426693;CollecTRI:20372799;CollecTRI:21719533;CollecTRI:23223023;CollecTRI:23504816;DoRothEA:14645506;TRRUST:14645506,CollecTRI;DoRothEA;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;RegNetwork_DoRothEA;TFactS_CollecTRI;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,10,3,11,10064602;14645506;15885880;16155412;18024957;18927468;19426693;20372799;21719533;23223023;23504816
